kepoi_name,kepler_name,kepid,ra,dec,koi_period,koi_prad,koi_teq,koi_steff,koi_srad,koi_kepmag,koi_disposition
"K01772.01",,3345675,292.300690,38.402142,120.00336404,15.08,240.0,4315.00,0.6680,15.635,"CANDIDATE"
"K03936.01",,4947556,297.577120,40.027710,141.608555,2.98,290.0,5083.00,0.8440,13.336,"CANDIDATE"
"K07832.01",,7287028,293.358610,42.806660,3.6092231,0.68,1192.0,6032.00,0.9290,13.534,"CANDIDATE"
"K04007.01",,8376848,295.748990,44.374760,11.4927112,25.01,858.0,6198.00,1.0050,15.472,"CANDIDATE"
"K07833.01",,7300182,296.785550,42.880291,172.820248,2.22,338.0,6174.00,0.9390,14.321,"CANDIDATE"
"K02135.02",,9904006,296.803440,46.741150,20.1890396,1.39,794.0,6178.00,1.2670,13.573,"CANDIDATE"
"K07834.01",,7366501,292.947570,42.904308,7.3812344,1,944.0,6072.00,0.9230,15.051,"CANDIDATE"
"K00364.01",,7296438,295.872310,42.881149,173.92851338,,,,,10.087,"CANDIDATE"
"K01411.01",,9425139,298.995090,45.909512,305.0762469,7.82,284.0,5716.00,1.1550,13.377,"CANDIDATE"
"K07835.01",,7367164,293.138280,42.965141,3.76565247,0.87,1108.0,5815.00,0.8770,14.688,"CANDIDATE"
"K07846.01",,7671950,287.812840,43.362549,10.5994606,1.28,896.0,6194.00,1.0690,15.284,"CANDIDATE"
"K01631.01",,9084778,290.280940,45.464260,0.592243731,6.77,1551.0,4920.00,0.5910,15.653,"CANDIDATE"
"K07847.01",,7747103,289.730800,43.497368,399.37587,3.93,326.0,6098.00,1.6180,13.281,"CANDIDATE"
"K02068.01",,10674871,295.464630,47.908070,41.88970036,32.16,515.0,5952.00,0.9070,14.740,"CANDIDATE"
"K03104.01",,11518201,296.689450,49.446770,1.236866732,1.75,1569.0,5621.00,0.8790,15.388,"CANDIDATE"
"K03137.01",,9758032,285.209440,46.540909,1.332035996,0.85,1365.0,5376.00,0.7300,15.682,"CANDIDATE"
"K02925.01",,6974658,298.298190,42.434368,0.716531851,1.11,2034.0,5552.00,1.0300,13.458,"CANDIDATE"
"K02037.02",,9634821,284.342740,46.316551,5.47715718,2.17,892.0,5029.00,0.9300,15.213,"CANDIDATE"
"K02612.02",,9602613,297.148830,46.296951,7.57299816,0.53,875.0,5495.00,0.9610,11.830,"CANDIDATE"
"K02957.01",,10904004,282.343050,48.340778,4.64490141,0.76,832.0,4786.00,0.7700,14.480,"CANDIDATE"
"K03102.01",,9605552,297.960480,46.227921,9.3210841,0.61,394.0,3773.00,0.3500,15.983,"CANDIDATE"
"K03077.02",,2715695,292.033480,37.974548,7.55842923,1.46,694.0,4791.00,0.7420,15.958,"CANDIDATE"
"K05149.01",,5283728,294.273990,40.462078,43.681309,1.33,473.0,5726.00,0.8290,15.649,"CANDIDATE"
"K05155.01",,5374838,295.212550,40.516911,230.180357,7.57,347.0,6313.00,1.2460,15.469,"CANDIDATE"
"K05274.01",,6366559,292.633000,41.749222,55.7583803,1.59,537.0,5413.00,1.4030,12.746,"CANDIDATE"
"K05275.01",,6367663,292.994930,41.712749,3.781123,1.16,1421.0,6318.00,1.2160,14.531,"CANDIDATE"
"K05276.01",,6368905,293.364750,41.788891,220.720142,2,235.0,5150.00,0.6960,15.827,"CANDIDATE"
